-0.11332199722528458,0.3511430025100708,0.08482199907302856,-3.009000062942505,0.15299999713897705,-0.7429999709129333
-0.11334999650716782,0.3454209864139557,0.051096998155117035,-3.0199999809265137,0.14800000190734863,-0.7390000224113464
-0.205935999751091,0.31408101320266724,0.05693100020289421,-3.003000020980835,0.17800000309944153,-0.4729999899864197
-0.18848499655723572,0.2901870012283325,0.03331900015473366,-3.052000045776367,0.08699999749660492,-0.47999998927116394
-0.23193000257015228,0.27918100357055664,0.03740699961781502,-3.0239999294281006,0.15600000321865082,-0.3700000047683716
-0.2286349982023239,0.27900001406669617,0.036660000681877136,-3.055999994277954,0.16899999976158142,-0.5669999718666077
-0.2206459939479828,0.2867240011692047,0.07126700133085251,-3.0390000343322754,0.19900000095367432,-0.5879999995231628
-0.22548800706863403,0.29273900389671326,0.09859099984169006,-3.0179998874664307,0.2630000114440918,-0.5820000171661377
-0.20513799786567688,0.2673099935054779,0.0814019963145256,-3.0490000247955322,0.16899999976158142,-0.5879999995231628
-0.19415999948978424,0.2869330048561096,0.0018149999668821692,-3.055000066757202,0.22100000083446503,-0.6510000228881836
-0.17914800345897675,0.2745189964771271,-0.0038660001009702682,-3.013000011444092,0.14300000667572021,-0.4690000116825104
-0.239314004778862,0.2511099874973297,0.015665000304579735,-2.9790000915527344,0.2029999941587448,-0.28299999237060547
-0.2311369925737381,0.26266300678253174,0.05570799857378006,-3.005000114440918,0.20399999618530273,-0.43700000643730164
-0.22291600704193115,0.25433799624443054,0.053596001118421555,-2.9630000591278076,0.07699999958276749,-0.11599999666213989
-0.2360049933195114,0.2539060115814209,0.05629400163888931,-3.0220000743865967,0.16500000655651093,-0.3330000042915344
-0.23724399507045746,0.25468599796295166,0.060245998203754425,-3.0799999237060547,0.20399999618530273,-0.6549999713897705
-0.22331400215625763,0.2801710069179535,0.09023500233888626,-3.0260000228881836,0.2669999897480011,-0.5799999833106995
-0.21990899741649628,0.27631399035453796,0.020228000357747078,-3.0429999828338623,0.2770000100135803,-0.5849999785423279
